Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close
2022-03-25 00:00:00-04:00,42.630001068115234,42.630001068115234,41.72999954223633,41.9900016784668,153400,0.0,0.0,41.9900016784668
2022-03-28 00:00:00-04:00,41.959999084472656,42.15999984741211,41.119998931884766,41.86000061035156,159200,0.0,0.0,41.86000061035156
2022-03-29 00:00:00-04:00,42.290000915527344,43.040000915527344,42.060001373291016,42.47999954223633,242300,0.0,0.0,42.47999954223633
2022-03-30 00:00:00-04:00,42.41999816894531,43.130001068115234,39.43000030517578,39.58000183105469,335800,0.0,0.0,39.58000183105469
2022-03-31 00:00:00-04:00,39.560001373291016,39.84000015258789,38.0,38.06999969482422,295300,0.0,0.0,38.06999969482422
2022-04-01 00:00:00-04:00,38.29999923706055,38.9900016784668,36.86000061035156,37.91999816894531,242300,0.0,0.0,37.91999816894531
2022-04-04 00:00:00-04:00,37.68000030517578,37.97999954223633,37.189998626708984,37.7400016784668,213100,0.0,0.0,37.7400016784668
2022-04-05 00:00:00-04:00,37.63999938964844,37.93000030517578,36.36000061035156,36.400001525878906,141000,0.0,0.0,36.400001525878906
2022-04-06 00:00:00-04:00,36.11000061035156,36.279998779296875,35.2599983215332,35.349998474121094,186400,0.0,0.0,35.349998474121094
2022-04-07 00:00:00-04:00,35.2599983215332,35.720001220703125,34.68000030517578,35.400001525878906,180400,0.0,0.0,35.400001525878906
2022-04-08 00:00:00-04:00,34.75,35.619998931884766,34.11000061035156,35.310001373291016,262700,0.0,0.0,35.310001373291016
2022-04-11 00:00:00-04:00,35.0,35.65999984741211,34.529998779296875,35.189998626708984,164500,0.0,0.0,35.189998626708984
2022-04-12 00:00:00-04:00,35.33000183105469,36.189998626708984,34.790000915527344,34.83000183105469,138700,0.0,0.0,34.83000183105469
2022-04-13 00:00:00-04:00,35.099998474121094,35.779998779296875,34.83000183105469,35.599998474121094,107300,0.0,0.0,35.599998474121094
2022-04-14 00:00:00-04:00,35.810001373291016,36.65999984741211,35.7400016784668,36.52000045776367,290400,0.0,0.0,36.52000045776367
2022-04-18 00:00:00-04:00,36.22999954223633,36.81999969482422,36.189998626708984,36.61000061035156,272000,0.0,0.0,36.61000061035156
2022-04-19 00:00:00-04:00,42.0,44.86000061035156,41.11000061035156,44.650001525878906,1652200,0.0,0.0,44.650001525878906
2022-04-20 00:00:00-04:00,44.790000915527344,46.84000015258789,44.77000045776367,45.04999923706055,563400,0.0,0.0,45.04999923706055
2022-04-21 00:00:00-04:00,45.099998474121094,46.150001525878906,42.310001373291016,42.720001220703125,632500,0.0,0.0,42.720001220703125
2022-04-22 00:00:00-04:00,43.11000061035156,43.54999923706055,41.63999938964844,42.36000061035156,364000,0.0,0.0,42.36000061035156
2022-04-25 00:00:00-04:00,42.02000045776367,43.13999938964844,41.70000076293945,42.779998779296875,178300,0.0,0.0,42.779998779296875
2022-04-26 00:00:00-04:00,42.310001373291016,42.619998931884766,41.04999923706055,41.25,245600,0.0,0.0,41.25
2022-04-27 00:00:00-04:00,41.29999923706055,42.91999816894531,41.099998474121094,41.63999938964844,229400,0.0,0.0,41.63999938964844
2022-04-28 00:00:00-04:00,41.310001373291016,43.02000045776367,41.310001373291016,42.97999954223633,206200,0.0,0.0,42.97999954223633
2022-04-29 00:00:00-04:00,42.529998779296875,43.7599983215332,41.900001525878906,42.099998474121094,246000,0.0,0.0,42.099998474121094
2022-05-02 00:00:00-04:00,42.130001068115234,42.41999816894531,41.04999923706055,42.400001525878906,324100,0.0,0.0,42.400001525878906
2022-05-03 00:00:00-04:00,42.75,43.689998626708984,42.189998626708984,43.22999954223633,411200,0.0,0.0,43.22999954223633
2022-05-04 00:00:00-04:00,48.31999969482422,56.959999084472656,48.25,56.720001220703125,2574500,0.0,0.0,56.720001220703125
2022-05-05 00:00:00-04:00,56.650001525878906,58.34000015258789,51.34000015258789,53.040000915527344,855800,0.0,0.0,53.040000915527344
2022-05-06 00:00:00-04:00,52.369998931884766,52.81999969482422,50.02000045776367,51.209999084472656,755200,0.0,0.0,51.209999084472656
2022-05-09 00:00:00-04:00,50.38999938964844,51.34000015258789,48.790000915527344,49.16999816894531,460500,0.0,0.0,49.16999816894531
2022-05-10 00:00:00-04:00,49.66999816894531,51.5,48.83000183105469,51.08000183105469,412100,0.0,0.0,51.08000183105469
2022-05-11 00:00:00-04:00,50.400001525878906,51.970001220703125,49.119998931884766,49.349998474121094,350100,0.0,0.0,49.349998474121094
2022-05-12 00:00:00-04:00,48.75,51.189998626708984,48.7400016784668,51.13999938964844,478800,0.0,0.0,51.13999938964844
2022-05-13 00:00:00-04:00,51.41999816894531,52.5,50.400001525878906,52.349998474121094,415300,0.0,0.0,52.349998474121094
2022-05-16 00:00:00-04:00,52.029998779296875,53.45000076293945,51.75,52.59000015258789,302600,0.0,0.0,52.59000015258789
2022-05-17 00:00:00-04:00,53.5,54.439998626708984,52.150001525878906,54.08000183105469,391100,0.0,0.0,54.08000183105469
2022-05-18 00:00:00-04:00,53.599998474121094,54.900001525878906,51.939998626708984,52.369998931884766,341300,0.0,0.0,52.369998931884766
2022-05-19 00:00:00-04:00,52.279998779296875,52.599998474121094,50.04999923706055,50.38999938964844,402500,0.0,0.0,50.38999938964844
2022-05-20 00:00:00-04:00,51.0099983215332,51.220001220703125,48.56999969482422,49.7599983215332,450000,0.0,0.0,49.7599983215332
2022-05-23 00:00:00-04:00,49.9900016784668,50.209999084472656,48.75,49.33000183105469,282300,0.0,0.0,49.33000183105469
2022-05-24 00:00:00-04:00,48.93000030517578,49.25,46.72999954223633,47.45000076293945,505700,0.0,0.0,47.45000076293945
2022-05-25 00:00:00-04:00,47.150001525878906,48.83000183105469,47.150001525878906,48.77000045776367,316900,0.0,0.0,48.77000045776367
2022-05-26 00:00:00-04:00,48.209999084472656,50.13999938964844,48.150001525878906,49.2599983215332,339200,0.0,0.0,49.2599983215332
2022-05-27 00:00:00-04:00,49.709999084472656,49.939998626708984,49.11000061035156,49.470001220703125,290700,0.0,0.0,49.470001220703125
2022-05-31 00:00:00-04:00,49.5,50.61000061035156,48.5,50.060001373291016,585000,0.0,0.0,50.060001373291016
2022-06-01 00:00:00-04:00,50.58000183105469,52.209999084472656,49.31999969482422,51.70000076293945,655700,0.0,0.0,51.70000076293945
2022-06-02 00:00:00-04:00,52.25,56.06999969482422,52.08000183105469,55.4900016784668,889500,0.0,0.0,55.4900016784668
2022-06-03 00:00:00-04:00,54.7599983215332,56.47999954223633,53.70000076293945,54.810001373291016,570200,0.0,0.0,54.810001373291016
2022-06-06 00:00:00-04:00,55.54999923706055,57.650001525878906,54.45000076293945,54.9900016784668,640600,0.0,0.0,54.9900016784668
2022-06-07 00:00:00-04:00,54.130001068115234,56.869998931884766,53.599998474121094,56.189998626708984,502400,0.0,0.0,56.189998626708984
2022-06-08 00:00:00-04:00,56.0,56.720001220703125,53.86000061035156,54.27000045776367,441900,0.0,0.0,54.27000045776367
2022-06-09 00:00:00-04:00,54.0,54.290000915527344,50.150001525878906,50.189998626708984,471000,0.0,0.0,50.189998626708984
2022-06-10 00:00:00-04:00,49.59000015258789,49.599998474121094,48.02000045776367,48.75,427900,0.0,0.0,48.75
2022-06-13 00:00:00-04:00,47.15999984741211,47.84000015258789,45.47999954223633,46.880001068115234,615900,0.0,0.0,46.880001068115234
2022-06-14 00:00:00-04:00,46.880001068115234,47.099998474121094,45.97999954223633,46.41999816894531,298400,0.0,0.0,46.41999816894531
2022-06-15 00:00:00-04:00,46.75,47.95000076293945,45.279998779296875,47.209999084472656,374900,0.0,0.0,47.209999084472656
2022-06-16 00:00:00-04:00,45.709999084472656,46.31999969482422,42.81999969482422,42.90999984741211,606800,0.0,0.0,42.90999984741211
2022-06-17 00:00:00-04:00,42.84000015258789,44.11000061035156,42.41999816894531,43.119998931884766,568300,0.0,0.0,43.119998931884766
2022-06-21 00:00:00-04:00,44.29999923706055,45.47999954223633,43.47999954223633,45.029998779296875,401300,0.0,0.0,45.029998779296875
2022-06-22 00:00:00-04:00,43.869998931884766,45.09000015258789,43.04999923706055,43.380001068115234,388900,0.0,0.0,43.380001068115234
2022-06-23 00:00:00-04:00,43.439998626708984,43.630001068115234,41.400001525878906,41.650001525878906,475700,0.0,0.0,41.650001525878906
2022-06-24 00:00:00-04:00,42.34000015258789,43.220001220703125,41.31999969482422,42.70000076293945,1698000,0.0,0.0,42.70000076293945
2022-06-27 00:00:00-04:00,43.2400016784668,44.439998626708984,42.470001220703125,43.279998779296875,357700,0.0,0.0,43.279998779296875
2022-06-28 00:00:00-04:00,43.7599983215332,44.72999954223633,41.790000915527344,41.79999923706055,331200,0.0,0.0,41.79999923706055
2022-06-29 00:00:00-04:00,41.599998474121094,41.9900016784668,40.02000045776367,41.119998931884766,406800,0.0,0.0,41.119998931884766
2022-06-30 00:00:00-04:00,40.43000030517578,41.33000183105469,39.810001373291016,40.349998474121094,446400,0.0,0.0,40.349998474121094
2022-07-01 00:00:00-04:00,40.08000183105469,40.779998779296875,37.869998931884766,39.130001068115234,799500,0.0,0.0,39.130001068115234
2022-07-05 00:00:00-04:00,38.34000015258789,38.9900016784668,37.0099983215332,38.9900016784668,401800,0.0,0.0,38.9900016784668
2022-07-06 00:00:00-04:00,38.779998779296875,39.310001373291016,37.7599983215332,39.099998474121094,350100,0.0,0.0,39.099998474121094
2022-07-07 00:00:00-04:00,39.619998931884766,40.70000076293945,39.619998931884766,40.380001068115234,331100,0.0,0.0,40.380001068115234
2022-07-08 00:00:00-04:00,40.15999984741211,40.93000030517578,39.779998779296875,40.459999084472656,230700,0.0,0.0,40.459999084472656
2022-07-11 00:00:00-04:00,40.34000015258789,40.68000030517578,39.959999084472656,40.36000061035156,218700,0.0,0.0,40.36000061035156
2022-07-12 00:00:00-04:00,40.290000915527344,41.22999954223633,40.25,40.68000030517578,251600,0.0,0.0,40.68000030517578
2022-07-13 00:00:00-04:00,40.41999816894531,41.45000076293945,39.95000076293945,41.099998474121094,221000,0.0,0.0,41.099998474121094
2022-07-14 00:00:00-04:00,40.61000061035156,41.119998931884766,39.630001068115234,41.04999923706055,257100,0.0,0.0,41.04999923706055
2022-07-15 00:00:00-04:00,42.279998779296875,42.65999984741211,41.33000183105469,42.15999984741211,378900,0.0,0.0,42.15999984741211
2022-07-18 00:00:00-04:00,42.720001220703125,43.5,42.400001525878906,42.5,373200,0.0,0.0,42.5
2022-07-19 00:00:00-04:00,43.09000015258789,44.59000015258789,42.810001373291016,43.7599983215332,326700,0.0,0.0,43.7599983215332
2022-07-20 00:00:00-04:00,44.25,45.81999969482422,43.599998474121094,45.56999969482422,479000,0.0,0.0,45.56999969482422
2022-07-21 00:00:00-04:00,53.810001373291016,53.9900016784668,50.189998626708984,51.630001068115234,2105900,0.0,0.0,51.630001068115234
2022-07-22 00:00:00-04:00,50.91999816894531,52.31999969482422,50.40999984741211,50.720001220703125,621700,0.0,0.0,50.720001220703125
2022-07-25 00:00:00-04:00,51.060001373291016,52.56999969482422,50.61000061035156,52.47999954223633,443900,0.0,0.0,52.47999954223633
2022-07-26 00:00:00-04:00,52.400001525878906,53.45000076293945,51.310001373291016,51.70000076293945,405000,0.0,0.0,51.70000076293945
2022-07-27 00:00:00-04:00,51.689998626708984,51.75,50.86000061035156,51.380001068115234,417300,0.0,0.0,51.380001068115234
2022-07-28 00:00:00-04:00,51.810001373291016,53.29999923706055,50.2599983215332,53.130001068115234,380100,0.0,0.0,53.130001068115234
2022-07-29 00:00:00-04:00,53.2599983215332,55.150001525878906,52.560001373291016,54.0099983215332,548200,0.0,0.0,54.0099983215332
2022-08-01 00:00:00-04:00,53.900001525878906,56.599998474121094,53.45000076293945,55.2400016784668,530300,0.0,0.0,55.2400016784668
2022-08-02 00:00:00-04:00,54.810001373291016,56.41999816894531,54.09000015258789,56.15999984741211,422400,0.0,0.0,56.15999984741211
2022-08-03 00:00:00-04:00,56.400001525878906,58.11000061035156,55.81999969482422,57.25,439800,0.0,0.0,57.25
2022-08-04 00:00:00-04:00,57.619998931884766,59.7400016784668,56.9900016784668,59.130001068115234,509800,0.0,0.0,59.130001068115234
2022-08-05 00:00:00-04:00,58.5,60.310001373291016,58.0,59.09000015258789,573600,0.0,0.0,59.09000015258789
2022-08-08 00:00:00-04:00,59.400001525878906,61.97999954223633,59.31999969482422,61.09000015258789,731200,0.0,0.0,61.09000015258789
2022-08-09 00:00:00-04:00,60.5099983215332,60.779998779296875,57.11000061035156,58.189998626708984,753800,0.0,0.0,58.189998626708984
2022-08-10 00:00:00-04:00,63.7599983215332,68.80000305175781,63.09000015258789,63.72999954223633,1749000,0.0,0.0,63.72999954223633
2022-08-11 00:00:00-04:00,64.52999877929688,67.98999786376953,64.05000305175781,64.22000122070312,755300,0.0,0.0,64.22000122070312
2022-08-12 00:00:00-04:00,63.349998474121094,66.9800033569336,62.5,65.30999755859375,1032500,0.0,0.0,65.30999755859375
2022-08-15 00:00:00-04:00,65.19000244140625,67.4800033569336,64.5,67.02999877929688,641700,0.0,0.0,67.02999877929688
2022-08-16 00:00:00-04:00,66.52999877929688,66.91999816894531,65.47000122070312,66.12000274658203,598800,0.0,0.0,66.12000274658203
2022-08-17 00:00:00-04:00,66.3499984741211,68.4800033569336,65.37999725341797,67.61000061035156,722200,0.0,0.0,67.61000061035156
2022-08-18 00:00:00-04:00,67.9000015258789,72.56999969482422,67.6500015258789,71.95999908447266,1150300,0.0,0.0,71.95999908447266
2022-08-19 00:00:00-04:00,71.08999633789062,71.08999633789062,69.16000366210938,69.83000183105469,726900,0.0,0.0,69.83000183105469
2022-08-22 00:00:00-04:00,68.88999938964844,70.12999725341797,67.6500015258789,67.94999694824219,829100,0.0,0.0,67.94999694824219
2022-08-23 00:00:00-04:00,68.30000305175781,69.98999786376953,67.66000366210938,67.66999816894531,416900,0.0,0.0,67.66999816894531
2022-08-24 00:00:00-04:00,67.66999816894531,71.9800033569336,66.5,70.29000091552734,787100,0.0,0.0,70.29000091552734
2022-08-25 00:00:00-04:00,71.4800033569336,74.93000030517578,71.04000091552734,74.37000274658203,813400,0.0,0.0,74.37000274658203
2022-08-26 00:00:00-04:00,74.0999984741211,74.0999984741211,69.4000015258789,69.81999969482422,746000,0.0,0.0,69.81999969482422
2022-08-29 00:00:00-04:00,68.36000061035156,71.16999816894531,68.0,69.26000213623047,765700,0.0,0.0,69.26000213623047
2022-08-30 00:00:00-04:00,69.58999633789062,70.0199966430664,64.30000305175781,64.5999984741211,890300,0.0,0.0,64.5999984741211
2022-08-31 00:00:00-04:00,64.93000030517578,66.13999938964844,63.70000076293945,65.08000183105469,938000,0.0,0.0,65.08000183105469
2022-09-01 00:00:00-04:00,63.900001525878906,64.31999969482422,61.900001525878906,63.29999923706055,845200,0.0,0.0,63.29999923706055
2022-09-02 00:00:00-04:00,64.4000015258789,66.79000091552734,63.959999084472656,64.54000091552734,579200,0.0,0.0,64.54000091552734
2022-09-06 00:00:00-04:00,64.62000274658203,65.25,61.130001068115234,61.58000183105469,593000,0.0,0.0,61.58000183105469
2022-09-07 00:00:00-04:00,61.439998626708984,63.59000015258789,60.84000015258789,63.310001373291016,577800,0.0,0.0,63.310001373291016
2022-09-08 00:00:00-04:00,62.70000076293945,65.06999969482422,62.2599983215332,64.9800033569336,382400,0.0,0.0,64.9800033569336
2022-09-09 00:00:00-04:00,66.27999877929688,67.08000183105469,65.31999969482422,66.87999725341797,457100,0.0,0.0,66.87999725341797
2022-09-12 00:00:00-04:00,67.08999633789062,68.16999816894531,65.01000213623047,66.66000366210938,551700,0.0,0.0,66.66000366210938
2022-09-13 00:00:00-04:00,64.0,64.98999786376953,62.61000061035156,63.41999816894531,503100,0.0,0.0,63.41999816894531
2022-09-14 00:00:00-04:00,63.63999938964844,64.44999694824219,62.470001220703125,64.37999725341797,402300,0.0,0.0,64.37999725341797
2022-09-15 00:00:00-04:00,64.0999984741211,65.93000030517578,63.560001373291016,65.36000061035156,536600,0.0,0.0,65.36000061035156
2022-09-16 00:00:00-04:00,64.66000366210938,64.66000366210938,60.439998626708984,62.29999923706055,753400,0.0,0.0,62.29999923706055
2022-09-19 00:00:00-04:00,58.13999938964844,59.790000915527344,56.029998779296875,57.970001220703125,1036000,0.0,0.0,57.970001220703125
2022-09-20 00:00:00-04:00,57.2400016784668,57.58000183105469,55.66999816894531,55.79999923706055,740700,0.0,0.0,55.79999923706055
2022-09-21 00:00:00-04:00,56.290000915527344,57.22999954223633,54.7599983215332,55.029998779296875,587800,0.0,0.0,55.029998779296875
2022-09-22 00:00:00-04:00,55.040000915527344,55.209999084472656,52.84000015258789,54.189998626708984,541700,0.0,0.0,54.189998626708984
2022-09-23 00:00:00-04:00,52.72999954223633,53.63999938964844,51.630001068115234,53.43000030517578,642200,0.0,0.0,53.43000030517578
2022-09-26 00:00:00-04:00,53.18000030517578,53.9900016784668,51.66999816894531,52.150001525878906,433100,0.0,0.0,52.150001525878906
2022-09-27 00:00:00-04:00,53.04999923706055,53.650001525878906,52.290000915527344,53.5,284700,0.0,0.0,53.5
2022-09-28 00:00:00-04:00,53.5,55.90999984741211,53.20000076293945,55.650001525878906,356700,0.0,0.0,55.650001525878906
2022-09-29 00:00:00-04:00,54.90999984741211,54.90999984741211,53.209999084472656,54.45000076293945,253100,0.0,0.0,54.45000076293945
2022-09-30 00:00:00-04:00,54.13999938964844,57.209999084472656,54.0,55.06999969482422,565200,0.0,0.0,55.06999969482422
2022-10-03 00:00:00-04:00,56.54999923706055,57.810001373291016,55.189998626708984,57.06999969482422,456600,0.0,0.0,57.06999969482422
2022-10-04 00:00:00-04:00,58.93000030517578,60.72999954223633,58.709999084472656,60.27000045776367,559700,0.0,0.0,60.27000045776367
2022-10-05 00:00:00-04:00,59.65999984741211,61.68000030517578,58.810001373291016,60.470001220703125,656200,0.0,0.0,60.470001220703125
2022-10-06 00:00:00-04:00,60.16999816894531,61.88999938964844,60.099998474121094,61.45000076293945,398100,0.0,0.0,61.45000076293945
2022-10-07 00:00:00-04:00,60.0099983215332,60.279998779296875,58.38999938964844,58.93000030517578,473800,0.0,0.0,58.93000030517578
2022-10-10 00:00:00-04:00,59.869998931884766,59.9900016784668,56.13999938964844,56.25,381200,0.0,0.0,56.25
2022-10-11 00:00:00-04:00,55.5,56.90999984741211,54.790000915527344,55.7400016784668,359600,0.0,0.0,55.7400016784668
2022-10-12 00:00:00-04:00,55.0,55.209999084472656,52.29999923706055,52.41999816894531,443800,0.0,0.0,52.41999816894531
2022-10-13 00:00:00-04:00,51.790000915527344,55.400001525878906,50.279998779296875,55.150001525878906,567800,0.0,0.0,55.150001525878906
2022-10-14 00:00:00-04:00,56.060001373291016,56.060001373291016,53.099998474121094,54.02000045776367,371100,0.0,0.0,54.02000045776367
2022-10-17 00:00:00-04:00,55.439998626708984,56.400001525878906,54.84000015258789,56.119998931884766,352100,0.0,0.0,56.119998931884766
2022-10-18 00:00:00-04:00,57.93000030517578,57.970001220703125,54.439998626708984,55.36000061035156,344800,0.0,0.0,55.36000061035156
2022-10-19 00:00:00-04:00,54.65999984741211,56.13999938964844,54.63999938964844,55.59000015258789,261700,0.0,0.0,55.59000015258789
2022-10-20 00:00:00-04:00,64.4000015258789,65.0,60.11000061035156,61.34000015258789,1791300,0.0,0.0,61.34000015258789
2022-10-21 00:00:00-04:00,60.63999938964844,65.43000030517578,60.63999938964844,64.52999877929688,993500,0.0,0.0,64.52999877929688
2022-10-24 00:00:00-04:00,65.0999984741211,65.62000274658203,62.79999923706055,63.0099983215332,516700,0.0,0.0,63.0099983215332
2022-10-25 00:00:00-04:00,63.09000015258789,67.18000030517578,63.09000015258789,67.04000091552734,650600,0.0,0.0,67.04000091552734
2022-10-26 00:00:00-04:00,66.4800033569336,68.18000030517578,65.5,65.6500015258789,400600,0.0,0.0,65.6500015258789
2022-10-27 00:00:00-04:00,67.0,68.30000305175781,66.58999633789062,66.81999969482422,535800,0.0,0.0,66.81999969482422
2022-10-28 00:00:00-04:00,66.77999877929688,68.8499984741211,66.62000274658203,68.72000122070312,489000,0.0,0.0,68.72000122070312
2022-10-31 00:00:00-04:00,68.58000183105469,70.19000244140625,67.75,69.58999633789062,647500,0.0,0.0,69.58999633789062
2022-11-01 00:00:00-04:00,70.19999694824219,72.19999694824219,69.16999816894531,71.86000061035156,914500,0.0,0.0,71.86000061035156
2022-11-02 00:00:00-04:00,75.0,85.94999694824219,74.1500015258789,80.83999633789062,3850800,0.0,0.0,80.83999633789062
2022-11-03 00:00:00-04:00,78.69999694824219,81.41000366210938,75.20999908447266,79.69999694824219,1173300,0.0,0.0,79.69999694824219
2022-11-04 00:00:00-04:00,80.26000213623047,82.91000366210938,75.37000274658203,76.62999725341797,1196200,0.0,0.0,76.62999725341797
2022-11-07 00:00:00-05:00,76.98999786376953,78.69000244140625,76.8499984741211,77.1500015258789,621500,0.0,0.0,77.1500015258789
2022-11-08 00:00:00-05:00,78.5,79.9000015258789,77.05000305175781,78.30999755859375,740000,0.0,0.0,78.30999755859375
2022-11-09 00:00:00-05:00,78.62000274658203,81.12000274658203,76.20999908447266,76.48999786376953,595200,0.0,0.0,76.48999786376953
2022-11-10 00:00:00-05:00,80.86000061035156,81.11000061035156,78.54000091552734,80.72000122070312,796600,0.0,0.0,80.72000122070312
2022-11-11 00:00:00-05:00,81.87999725341797,86.1500015258789,81.41000366210938,83.47000122070312,1395000,0.0,0.0,83.47000122070312
